distance,distribution,trigger,dod,instance_name
43143.020816035765,R,endogenous,0.5,p79
45787.40884865672,R,endogenous,0.5,p79
46055.53021279896,R,endogenous,0.5,p79
45591.696876078866,R,endogenous,0.5,p79
43904.33464842956,R,endogenous,0.5,p79
43245.78849256892,R,endogenous,0.5,p79
44284.42385839226,R,endogenous,0.5,p79
44779.168315830146,R,endogenous,0.5,p79
42352.95536472728,R,endogenous,0.5,p79
45883.0284088438,R,endogenous,0.5,p79
43554.132567223634,R,endogenous,0.5,p79
44850.09245091369,R,endogenous,0.5,p79
42983.25622501857,R,endogenous,0.5,p79
46214.946178338636,R,endogenous,0.5,p79
43238.82112172509,R,endogenous,0.5,p79
44611.653868745925,R,endogenous,0.5,p79
44668.98234714074,R,endogenous,0.5,p79
43782.872520801946,R,endogenous,0.5,p79
41871.533841952245,R,endogenous,0.5,p79
45938.778602416634,R,endogenous,0.5,p79
44880.022403449744,R,endogenous,0.5,p79
44925.4792184904,R,endogenous,0.5,p79
44909.623369300745,R,endogenous,0.5,p79
44011.07110247023,R,endogenous,0.5,p79
42245.57783406352,R,endogenous,0.5,p79
44267.134325570085,R,endogenous,0.5,p79
47861.82785107245,R,endogenous,0.5,p79
46614.073782848085,R,endogenous,0.5,p79
41479.41611536293,R,endogenous,0.5,p79
44808.341612092976,R,endogenous,0.5,p79
41739.48705120264,R,endogenous,0.5,p79
44786.36244476314,R,endogenous,0.5,p79
46505.60399451404,R,endogenous,0.5,p79
44320.17528587033,R,endogenous,0.5,p79
44726.84253347325,R,endogenous,0.5,p79
43391.07573190676,R,endogenous,0.5,p79
42651.709763774255,R,endogenous,0.5,p79
44067.646734509726,R,endogenous,0.5,p79
42120.45505786981,R,endogenous,0.5,p79
43683.233788430334,R,endogenous,0.5,p79
46133.18132789165,R,endogenous,0.5,p79
42412.53616867914,R,endogenous,0.5,p79
45534.42772761937,R,endogenous,0.5,p79
44290.55936161722,R,endogenous,0.5,p79
45206.0672435957,R,endogenous,0.5,p79
45268.86006245921,R,endogenous,0.5,p79
42460.53766830712,R,endogenous,0.5,p79
45356.13947060365,R,endogenous,0.5,p79
47515.39593627652,R,endogenous,0.5,p79
46491.387189780515,R,endogenous,0.5,p79
44009.28999739776,R,endogenous,0.5,p79
44021.56536238296,R,endogenous,0.5,p79
43262.92481810283,R,endogenous,0.5,p79
44708.116739251534,R,endogenous,0.5,p79
42880.4746411714,R,endogenous,0.5,p79
43031.301405164086,R,endogenous,0.5,p79
44793.888119045725,R,endogenous,0.5,p79
45080.15019669606,R,endogenous,0.5,p79
44699.09867335002,R,endogenous,0.5,p79
42912.152291134065,R,endogenous,0.5,p79
45904.005029793836,R,endogenous,0.5,p79
41867.378145605326,R,endogenous,0.5,p79
43184.57565869748,R,endogenous,0.5,p79
44175.11177351378,R,endogenous,0.5,p79
45120.06646538311,R,endogenous,0.5,p79
48154.49108540589,R,endogenous,0.5,p79
45581.95191378778,R,endogenous,0.5,p79
44086.12495215461,R,endogenous,0.5,p79
43383.65268889199,R,endogenous,0.5,p79
43594.32744920822,R,endogenous,0.5,p79
46440.20321258823,R,endogenous,0.5,p79
44424.628225355154,R,endogenous,0.5,p79
44243.45685106863,R,endogenous,0.5,p79
44928.01643205914,R,endogenous,0.5,p79
45406.11258368124,R,endogenous,0.5,p79
44521.504440449935,R,endogenous,0.5,p79
44491.37665840213,R,endogenous,0.5,p79
44097.69872151675,R,endogenous,0.5,p79
42566.433973176514,R,endogenous,0.5,p79
44635.02940789952,R,endogenous,0.5,p79
42619.212237171516,R,endogenous,0.5,p79
44870.351216139505,R,endogenous,0.5,p79
46402.00848380714,R,endogenous,0.5,p79
42296.60003615078,R,endogenous,0.5,p80
42014.51088571632,R,endogenous,0.5,p80
40939.25009702498,R,endogenous,0.5,p80
40363.684986007785,R,endogenous,0.5,p80
43979.28796453941,R,endogenous,0.5,p80
41521.14270001352,R,endogenous,0.5,p80
40770.24553851791,R,endogenous,0.5,p80
43098.8866777456,R,endogenous,0.5,p80
44532.8309930216,R,endogenous,0.5,p80
40325.56596241142,R,endogenous,0.5,p80
40726.7647968425,R,endogenous,0.5,p80
42454.08852498888,R,endogenous,0.5,p80
43629.679514878735,R,endogenous,0.5,p80
41111.94766322091,R,endogenous,0.5,p80
41234.93134620111,R,endogenous,0.5,p80
41730.83288675562,R,endogenous,0.5,p80
39283.734530474714,R,endogenous,0.5,p80
39609.8786317954,R,endogenous,0.5,p80
41582.77937944315,R,endogenous,0.5,p80
41972.80254060468,R,endogenous,0.5,p80
43725.07164356262,R,endogenous,0.5,p80
45609.937903572776,R,endogenous,0.5,p80
38408.90819633304,R,endogenous,0.5,p80
40978.9032350948,R,endogenous,0.5,p80
41328.475992697546,R,endogenous,0.5,p80
41649.490714716536,R,endogenous,0.5,p80
43295.68828163303,R,endogenous,0.5,p80
43771.219018848016,R,endogenous,0.5,p80
41664.02457144672,R,endogenous,0.5,p80
41327.15617130518,R,endogenous,0.5,p80
40834.37464377444,R,endogenous,0.5,p80
44616.43474740831,R,endogenous,0.5,p80
40300.98285654224,R,endogenous,0.5,p80
41820.23271678203,R,endogenous,0.5,p80
42104.69225741434,R,endogenous,0.5,p80
43230.38310653018,R,endogenous,0.5,p80
41939.12889153685,R,endogenous,0.5,p80
42438.33871813464,R,endogenous,0.5,p80
40386.25208682767,R,endogenous,0.5,p80
42694.546507096966,R,endogenous,0.5,p80
45196.58764268545,R,endogenous,0.5,p80
43797.670795455735,R,endogenous,0.5,p80
40964.54547656796,R,endogenous,0.5,p80
43634.064547400696,R,endogenous,0.5,p80
43594.192247084015,R,endogenous,0.5,p80
41033.99361616668,R,endogenous,0.5,p80
42026.50725029188,R,endogenous,0.5,p80
41572.229414326655,R,endogenous,0.5,p80
47356.85397024234,R,endogenous,0.5,p80
43273.93329484564,R,endogenous,0.5,p80
40098.57537593842,R,endogenous,0.5,p80
42487.9935273797,R,endogenous,0.5,p80
40952.93451681227,R,endogenous,0.5,p80
41218.801887276415,R,endogenous,0.5,p80
41853.149687451565,R,endogenous,0.5,p80
40396.74197730057,R,endogenous,0.5,p80
40172.68599576257,R,endogenous,0.5,p80
40928.256634756915,R,endogenous,0.5,p80
44105.69400869743,R,endogenous,0.5,p80
40320.33482090248,R,endogenous,0.5,p80
41499.42641097349,R,endogenous,0.5,p80
43302.29828129912,R,endogenous,0.5,p80
43425.40512555202,R,endogenous,0.5,p80
43001.672558474784,R,endogenous,0.5,p80
46464.009544359295,R,endogenous,0.5,p80
41611.2043526482,R,endogenous,0.5,p80
43453.019042496366,R,endogenous,0.5,p80
45535.87679817748,R,endogenous,0.5,p80
42326.14064361284,R,endogenous,0.5,p80
41386.786783100295,R,endogenous,0.5,p80
41515.889095822014,R,endogenous,0.5,p80
41291.60629253255,R,endogenous,0.5,p80
43543.943328354064,R,endogenous,0.5,p80
40880.33587443728,R,endogenous,0.5,p80
42149.445949429726,R,endogenous,0.5,p80
43375.07320508167,R,endogenous,0.5,p80
43542.32479532448,R,endogenous,0.5,p80
42634.880167937416,R,endogenous,0.5,p80
44160.33060337932,R,endogenous,0.5,p80
41522.0411275115,R,endogenous,0.5,p80
43095.91009960861,R,endogenous,0.5,p80
42567.56109217957,R,endogenous,0.5,p80
43434.44374116621,R,endogenous,0.5,p80
40946.29075335903,R,endogenous,0.5,p80
42179.02568263436,R,endogenous,0.5,p80
41544.468199840485,R,endogenous,0.5,p80
43497.78897550852,R,endogenous,0.5,p80
39565.11498876185,R,endogenous,0.5,p80
45453.380953456886,R,endogenous,0.5,p80
41357.837347750734,R,endogenous,0.5,p80
40812.03096851654,R,endogenous,0.5,p80
40981.38869264064,R,endogenous,0.5,p80
46614.500368572015,R,endogenous,0.5,p80
41612.54879874259,R,endogenous,0.5,p80
43616.3507536935,R,endogenous,0.5,p80
42576.995002587035,R,endogenous,0.5,p80
43530.508561076516,R,endogenous,0.5,p80
42286.55842772166,R,endogenous,0.5,p80
45455.3492930043,R,endogenous,0.5,p80
40836.484619675575,R,endogenous,0.5,p80
43016.485728277,R,endogenous,0.5,p80
43147.457282697294,R,endogenous,0.5,p80
39863.84237869241,R,endogenous,0.5,p80
42878.30278840001,R,endogenous,0.5,p80
43714.8907761217,R,endogenous,0.5,p80
47114.04010085476,R,endogenous,0.5,p80
41121.24876744085,R,endogenous,0.5,p80
41969.39901753928,R,endogenous,0.5,p80
41819.1003121589,R,endogenous,0.5,p80
42886.11369738122,R,endogenous,0.5,p80
44834.894703163416,R,endogenous,0.5,p80
38411.09417781782,R,endogenous,0.5,p80
42748.459209570334,R,endogenous,0.5,p80
41307.030268154915,R,endogenous,0.5,p80
43270.14007388455,R,endogenous,0.5,p80
39874.152169634384,R,endogenous,0.5,p80
40919.464504801945,R,endogenous,0.5,p80
42678.82343089883,R,endogenous,0.5,p80
41829.94297222328,R,endogenous,0.5,p80
41674.077750178425,R,endogenous,0.5,p80
46156.530375690614,R,endogenous,0.5,p81
46340.73399098143,R,endogenous,0.5,p81
44426.497278513016,R,endogenous,0.5,p81
45511.473924370126,R,endogenous,0.5,p81
47537.29692165068,R,endogenous,0.5,p81
41582.76348978921,R,endogenous,0.5,p81
41798.79171331372,R,endogenous,0.5,p81
41125.08063416688,R,endogenous,0.5,p81
47066.258281938164,R,endogenous,0.5,p81
44258.031209089815,R,endogenous,0.5,p81
43095.938408365015,R,endogenous,0.5,p81
43010.998516793195,R,endogenous,0.5,p81
44759.60405099701,R,endogenous,0.5,p81
44181.98409223099,R,endogenous,0.5,p81
44974.108669978865,R,endogenous,0.5,p81
45680.41438762889,R,endogenous,0.5,p81
45337.62774911372,R,endogenous,0.5,p81
42614.701051068114,R,endogenous,0.5,p81
43104.047855799516,R,endogenous,0.5,p81
46631.777806368984,R,endogenous,0.5,p81
45972.1563863871,R,endogenous,0.5,p81
43385.22303437668,R,endogenous,0.5,p81
44151.152096434,R,endogenous,0.5,p81
44016.19153365318,R,endogenous,0.5,p81
43567.27489619688,R,endogenous,0.5,p81
42977.88456320203,R,endogenous,0.5,p81
43279.3305436355,R,endogenous,0.5,p81
47728.021563748865,R,endogenous,0.5,p81
44091.759806603935,R,endogenous,0.5,p81
45253.906040260496,R,endogenous,0.5,p81
42887.35780231662,R,endogenous,0.5,p81
43633.951924566965,R,endogenous,0.5,p81
44874.65419292334,R,endogenous,0.5,p81
46272.49212237066,R,endogenous,0.5,p81
45447.220570228616,R,endogenous,0.5,p81
42250.263552336204,R,endogenous,0.5,p81
45434.141204499814,R,endogenous,0.5,p81
43755.188403575165,R,endogenous,0.5,p81
45007.74032562024,R,endogenous,0.5,p81
45383.501850931854,R,endogenous,0.5,p81
44931.49451300803,R,endogenous,0.5,p81
44368.734716887324,R,endogenous,0.5,p81
44330.63715935568,R,endogenous,0.5,p81
46286.11119583988,R,endogenous,0.5,p81
43827.337046682405,R,endogenous,0.5,p81
44985.456781462555,R,endogenous,0.5,p81
43874.585745721066,R,endogenous,0.5,p81
47578.72138904474,R,endogenous,0.5,p81
43027.98863826903,R,endogenous,0.5,p81
43794.639570490115,R,endogenous,0.5,p81
45780.80725287038,R,endogenous,0.5,p81
42826.370442404834,R,endogenous,0.5,p81
42717.76272485285,R,endogenous,0.5,p81
47556.454341028926,R,endogenous,0.5,p81
42468.16453242373,R,endogenous,0.5,p81
42852.31963298672,R,endogenous,0.5,p81
44346.89889295555,R,endogenous,0.5,p81
43784.819342035786,R,endogenous,0.5,p81
41503.567429054514,R,endogenous,0.5,p81
46699.62775228697,R,endogenous,0.5,p81
47901.384501260975,R,endogenous,0.5,p81
42659.776009440866,R,endogenous,0.5,p81
45006.7650869174,R,endogenous,0.5,p81
46838.83518007507,R,endogenous,0.5,p81
47416.773565307536,R,endogenous,0.5,p81
43862.07689270441,R,endogenous,0.5,p81
46462.77885699979,R,endogenous,0.5,p81
42692.92827273195,R,endogenous,0.5,p81
43167.562108419464,R,endogenous,0.5,p81
52816.63277504973,R,endogenous,0.5,p81
41130.12212664774,R,endogenous,0.5,p81
43767.5884391285,R,endogenous,0.5,p81
42458.516456852565,R,endogenous,0.5,p81
43883.29018908298,R,endogenous,0.5,p81
46479.36180287117,R,endogenous,0.5,p81
42910.550225911546,R,endogenous,0.5,p81
49591.396736450624,R,endogenous,0.5,p81
44904.3864602563,R,endogenous,0.5,p81
46889.18505769541,R,endogenous,0.5,p81
43809.40798158727,R,endogenous,0.5,p81
47487.29928764073,R,endogenous,0.5,p81
45486.69755728965,R,endogenous,0.5,p81
48424.02594836213,R,endogenous,0.5,p81
49425.23397497877,R,endogenous,0.5,p81
45476.314736472494,R,endogenous,0.5,p81
46095.712158676964,R,endogenous,0.5,p81
45869.021064809785,R,endogenous,0.5,p81
45458.48366634067,R,endogenous,0.5,p81
42391.144951220034,R,endogenous,0.5,p81
44682.83104576438,R,endogenous,0.5,p81
44172.387497185926,R,endogenous,0.5,p81
42551.31634418149,R,endogenous,0.5,p81
44187.00746554894,R,endogenous,0.5,p81
46182.055378461686,R,endogenous,0.5,p81
46039.54590784566,R,endogenous,0.5,p81
46796.84198060378,R,endogenous,0.5,p81
45251.13655661676,R,endogenous,0.5,p81
44538.925818350144,R,endogenous,0.5,p81
45258.146434396214,R,endogenous,0.5,p81
43153.71673606916,R,endogenous,0.5,p81
45468.699016079285,R,endogenous,0.5,p81
45718.79787352048,R,endogenous,0.5,p81
46389.660684595554,R,endogenous,0.5,p81
46674.39888181504,R,endogenous,0.5,p81
45981.50148633269,R,endogenous,0.5,p81
43817.20554309737,R,endogenous,0.5,p81
43418.67706704344,R,endogenous,0.5,p81
43312.086123779285,R,endogenous,0.5,p81
46014.71935497269,R,endogenous,0.5,p81
48384.672512143836,R,endogenous,0.5,p81
43182.38226867457,R,endogenous,0.5,p81
44552.6579197856,R,endogenous,0.5,p81
44718.200165769435,R,endogenous,0.5,p81
42190.08210224442,R,endogenous,0.5,p81
45045.27252146125,R,endogenous,0.5,p81
43922.01610336486,R,endogenous,0.5,p81
45210.682773015236,R,endogenous,0.5,p81
46005.03193976379,R,endogenous,0.5,p81
44576.097732024784,R,endogenous,0.5,p81
48716.42911202851,R,endogenous,0.5,p81
42916.819252043184,R,endogenous,0.75,p62
41606.128243223786,R,endogenous,0.75,p62
40578.239463374855,R,endogenous,0.75,p62
39606.32829637418,R,endogenous,0.75,p62
41765.59207044498,R,endogenous,0.75,p62
37922.55979858425,R,endogenous,0.75,p62
41282.614597507185,R,endogenous,0.75,p62
40091.75773030829,R,endogenous,0.75,p62
41556.767534445484,R,endogenous,0.75,p62
39447.5853375442,R,endogenous,0.75,p62
40243.78178169109,R,endogenous,0.75,p62
38919.6129132443,R,endogenous,0.75,p62
40395.51323453647,R,endogenous,0.75,p62
40990.113253928444,R,endogenous,0.75,p62
39508.99045629797,R,endogenous,0.75,p62
42014.003638123395,R,endogenous,0.75,p62
39759.43725857259,R,endogenous,0.75,p62
39657.24044846453,R,endogenous,0.75,p62
40562.819001721204,R,endogenous,0.75,p62
40857.05296782058,R,endogenous,0.75,p62
41373.97600406767,R,endogenous,0.75,p62
37355.16630120012,R,endogenous,0.75,p62
39247.38182721668,R,endogenous,0.75,p62
38686.179774771845,R,endogenous,0.75,p62
39516.34003638464,R,endogenous,0.75,p62
38924.19172857742,R,endogenous,0.75,p62
39973.527667754446,R,endogenous,0.75,p62
38412.58288750744,R,endogenous,0.75,p62
36840.1359066627,R,endogenous,0.75,p62
37682.503033706365,R,endogenous,0.75,p62
38628.88080115474,R,endogenous,0.75,p62
42977.14632163583,R,endogenous,0.75,p62
41310.348739688736,R,endogenous,0.75,p62
41657.09985773272,R,endogenous,0.75,p62
39145.31555028772,R,endogenous,0.75,p62
40885.959014200984,R,endogenous,0.75,p62
39807.070165801175,R,endogenous,0.75,p62
40982.04866904771,R,endogenous,0.75,p62
39905.85272921107,R,endogenous,0.75,p62
41794.58795237323,R,endogenous,0.75,p62
41036.59291708026,R,endogenous,0.75,p62
38800.49130199036,R,endogenous,0.75,p62
39799.45825808667,R,endogenous,0.75,p62
37643.642841963534,R,endogenous,0.75,p62
39733.510200532604,R,endogenous,0.75,p62
40097.851261313095,R,endogenous,0.75,p62
41372.278347219006,R,endogenous,0.75,p62
37078.55958864563,R,endogenous,0.75,p62
39148.82697964268,R,endogenous,0.75,p62
39739.1482955751,R,endogenous,0.75,p62
39217.676404315964,R,endogenous,0.75,p62
40683.35271239155,R,endogenous,0.75,p62
39713.53964631279,R,endogenous,0.75,p62
39885.49055097113,R,endogenous,0.75,p62
37993.07886968322,R,endogenous,0.75,p62
40133.757535965466,R,endogenous,0.75,p62
37468.61198597357,R,endogenous,0.75,p62
41068.60862154845,R,endogenous,0.75,p62
40479.76109420539,R,endogenous,0.75,p62
40340.80527402072,R,endogenous,0.75,p62
38043.79401466834,R,endogenous,0.75,p62
41608.91471714321,R,endogenous,0.75,p62
39271.20174271198,R,endogenous,0.75,p62
40176.80194797674,R,endogenous,0.75,p62
41486.29271193547,R,endogenous,0.75,p62
41644.14394926516,R,endogenous,0.75,p62
41447.12284718851,R,endogenous,0.75,p62
38352.65434363776,R,endogenous,0.75,p62
40572.700793228454,R,endogenous,0.75,p62
40172.732649656115,R,endogenous,0.75,p62
39218.149213179466,R,endogenous,0.75,p62
41634.476345718635,R,endogenous,0.75,p62
39225.33414216255,R,endogenous,0.75,p62
37545.72220561567,R,endogenous,0.75,p62
38800.884818623636,R,endogenous,0.75,p62
40204.480094708495,R,endogenous,0.75,p62
40748.78962473317,R,endogenous,0.75,p62
39556.27820519049,R,endogenous,0.75,p62
37894.81868374515,R,endogenous,0.75,p62
40517.74351144634,R,endogenous,0.75,p62
39960.31495667868,R,endogenous,0.75,p62
40206.85634925166,R,endogenous,0.75,p62
42453.32072737133,R,endogenous,0.75,p62
40114.20449519404,R,endogenous,0.75,p62
38514.919617115374,R,endogenous,0.75,p62
38466.617523019915,R,endogenous,0.75,p62
42153.044150204325,R,endogenous,0.75,p62
38174.917094123695,R,endogenous,0.75,p62
37919.9585808209,R,endogenous,0.75,p62
38322.49066723503,R,endogenous,0.75,p62
40578.38243066333,R,endogenous,0.75,p62
41521.32927950448,R,endogenous,0.75,p62
38136.434209511164,R,endogenous,0.75,p62
42748.575171994904,R,endogenous,0.75,p62
39013.28273833081,R,endogenous,0.75,p62
38358.46627673633,R,endogenous,0.75,p62
40837.531845805264,R,endogenous,0.75,p62
39045.82134487017,R,endogenous,0.75,p62
39951.774601056764,R,endogenous,0.75,p62
38661.80999342566,R,endogenous,0.75,p62
38991.812690212406,R,endogenous,0.75,p62
41936.46222106058,R,endogenous,0.75,p62
41556.28688432668,R,endogenous,0.75,p62
40086.75587925963,R,endogenous,0.75,p62
40410.589985910265,R,endogenous,0.75,p62
40762.61809830142,R,endogenous,0.75,p62
41439.9521831296,R,endogenous,0.75,p62
38382.91097228612,R,endogenous,0.75,p62
40029.74516906424,R,endogenous,0.75,p62
38771.04915432857,R,endogenous,0.75,p62
39467.37408364444,R,endogenous,0.75,p62
37545.68391439169,R,endogenous,0.75,p62
38914.15615849765,R,endogenous,0.75,p62
41530.917225947516,R,endogenous,0.75,p62
38302.439058185984,R,endogenous,0.75,p62
43004.38200296804,R,endogenous,0.75,p62
41775.11357843625,R,endogenous,0.75,p62
39854.74858565215,R,endogenous,0.75,p62
41774.55902805848,R,endogenous,0.75,p62
37582.98835299476,R,endogenous,0.75,p62
43991.29285968867,R,endogenous,0.75,p63
42893.28263798272,R,endogenous,0.75,p63
43300.25696642343,R,endogenous,0.75,p63
44525.72439767264,R,endogenous,0.75,p63
42473.48221469129,R,endogenous,0.75,p63
43386.859027964696,R,endogenous,0.75,p63
44613.0481768358,R,endogenous,0.75,p63
42003.44605631589,R,endogenous,0.75,p63
46086.060339030926,R,endogenous,0.75,p63
41322.81060654542,R,endogenous,0.75,p63
45849.267530782556,R,endogenous,0.75,p63
45307.25196796706,R,endogenous,0.75,p63
45161.62328994417,R,endogenous,0.75,p63
45644.634493388185,R,endogenous,0.75,p63
43143.47686020675,R,endogenous,0.75,p63
44069.69548599587,R,endogenous,0.75,p63
45510.700908977284,R,endogenous,0.75,p63
41651.221442465816,R,endogenous,0.75,p63
44842.791299329925,R,endogenous,0.75,p63
43035.60657548491,R,endogenous,0.75,p63
42197.841247036704,R,endogenous,0.75,p63
42712.082510681365,R,endogenous,0.75,p63
43942.601826065285,R,endogenous,0.75,p63
42951.55153240783,R,endogenous,0.75,p63
43821.09061171761,R,endogenous,0.75,p63
44045.30749849459,R,endogenous,0.75,p63
45202.48364791818,R,endogenous,0.75,p63
47402.66370794334,R,endogenous,0.75,p63
44074.170747553304,R,endogenous,0.75,p63
43811.71374698728,R,endogenous,0.75,p63
43937.82958211245,R,endogenous,0.75,p63
45104.72136131508,R,endogenous,0.75,p63
46736.15000772814,R,endogenous,0.75,p63
45968.60531085501,R,endogenous,0.75,p63
43841.96182363648,R,endogenous,0.75,p63
41996.470075887984,R,endogenous,0.75,p63
44358.067078313536,R,endogenous,0.75,p63
45040.916304595194,R,endogenous,0.75,p63
42180.28826150437,R,endogenous,0.75,p63
42022.477078809665,R,endogenous,0.75,p63
43781.53277937658,R,endogenous,0.75,p63
46539.67334872575,R,endogenous,0.75,p63
42689.393524404135,R,endogenous,0.75,p63
43566.501147064104,R,endogenous,0.75,p63
45205.25420764613,R,endogenous,0.75,p63
45533.06336119081,R,endogenous,0.75,p63
47320.33602072902,R,endogenous,0.75,p63
45815.42272489117,R,endogenous,0.75,p63
43356.6350683423,R,endogenous,0.75,p63
45051.855806142325,R,endogenous,0.75,p63
44575.44649049317,R,endogenous,0.75,p63
43386.151239078456,R,endogenous,0.75,p63
46052.71853996627,R,endogenous,0.75,p63
43700.92843374982,R,endogenous,0.75,p63
43687.209247760526,R,endogenous,0.75,p63
44094.674818676365,R,endogenous,0.75,p63
46968.66087814283,R,endogenous,0.75,p63
44302.004759930634,R,endogenous,0.75,p63
45172.630066605234,R,endogenous,0.75,p63
41532.117735785854,R,endogenous,0.75,p63
40275.394661396815,R,endogenous,0.75,p63
44388.20015265236,R,endogenous,0.75,p63
44874.41786562946,R,endogenous,0.75,p63
43518.850208226715,R,endogenous,0.75,p63
46055.999182342246,R,endogenous,0.75,p63
42141.314597494325,R,endogenous,0.75,p63
46797.05646711958,R,endogenous,0.75,p63
42205.80624475098,R,endogenous,0.75,p63
43755.635275763816,R,endogenous,0.75,p63
42320.00367281634,R,endogenous,0.75,p63
44154.39207156977,R,endogenous,0.75,p63
42694.04361061082,R,endogenous,0.75,p63
46143.78020271742,R,endogenous,0.75,p63
45424.49376919211,R,endogenous,0.75,p63
43199.65281494734,R,endogenous,0.75,p63
42858.717838989396,R,endogenous,0.75,p63
43867.885596994915,R,endogenous,0.75,p63
42760.89546418399,R,endogenous,0.75,p63
43971.34884005406,R,endogenous,0.75,p63
44204.10950975546,R,endogenous,0.75,p63
41717.7140418588,R,endogenous,0.75,p63
44974.472301969785,R,endogenous,0.75,p63
47213.80537213626,R,endogenous,0.75,p63
41907.525858618,R,endogenous,0.75,p63
46172.10707784654,R,endogenous,0.75,p63
42366.165062602035,R,endogenous,0.75,p63
45599.025357736835,R,endogenous,0.75,p63
44153.894304632566,R,endogenous,0.75,p63
42805.551409934,R,endogenous,0.75,p63
44736.21439364193,R,endogenous,0.75,p63
42587.06074118994,R,endogenous,0.75,p63
43044.315577905465,R,endogenous,0.75,p63
43761.6400039951,R,endogenous,0.75,p63
44114.341771044725,R,endogenous,0.75,p63
45208.934724142666,R,endogenous,0.75,p63
40605.84905504739,R,endogenous,0.75,p63
43197.082673805024,R,endogenous,0.75,p63
42341.98021330819,R,endogenous,0.75,p63
45393.345680122264,R,endogenous,0.75,p63
43370.78583577228,R,endogenous,0.75,p63
44653.71448823414,R,endogenous,0.75,p63
43134.39989450478,R,endogenous,0.75,p63
47081.05791712651,R,endogenous,0.75,p63
44929.29109439342,R,endogenous,0.75,p63
45837.71669467478,R,endogenous,0.75,p63
40486.27352940917,R,endogenous,0.75,p63
44018.320902093714,R,endogenous,0.75,p63
43065.01831019383,R,endogenous,0.75,p63
42465.77905597513,R,endogenous,0.75,p63
45776.514132072814,R,endogenous,0.75,p63
41953.11549128701,R,endogenous,0.75,p63
42623.649616732815,R,endogenous,0.75,p63
42318.16534988168,R,endogenous,0.75,p63
44157.40931288789,R,endogenous,0.75,p63
42867.56299620093,R,endogenous,0.75,p63
44782.76383958123,R,endogenous,0.75,p63
42317.09430449112,R,endogenous,0.75,p63
41993.243437527526,R,endogenous,0.75,p63
44542.85801846122,R,endogenous,0.75,p63
43605.682613157645,R,endogenous,0.75,p63
39406.98184869623,R,endogenous,0.75,p64
39601.16541031018,R,endogenous,0.75,p64
38400.98801238629,R,endogenous,0.75,p64
41600.99393627862,R,endogenous,0.75,p64
42486.13902681743,R,endogenous,0.75,p64
41338.64334747481,R,endogenous,0.75,p64
38292.95657430496,R,endogenous,0.75,p64
38962.07305859862,R,endogenous,0.75,p64
41055.69968446846,R,endogenous,0.75,p64
41229.365856704135,R,endogenous,0.75,p64
41047.71947411444,R,endogenous,0.75,p64
40033.068808841315,R,endogenous,0.75,p64
40417.19740225252,R,endogenous,0.75,p64
39618.76151705588,R,endogenous,0.75,p64
40453.1882785189,R,endogenous,0.75,p64
40324.162564915365,R,endogenous,0.75,p64
39123.82687910102,R,endogenous,0.75,p64
39978.14868029735,R,endogenous,0.75,p64
40834.24680710725,R,endogenous,0.75,p64
39315.25470975397,R,endogenous,0.75,p64
40291.069850661435,R,endogenous,0.75,p64
42135.50372451893,R,endogenous,0.75,p64
39035.19978141246,R,endogenous,0.75,p64
38637.11463019314,R,endogenous,0.75,p64
38496.15087501432,R,endogenous,0.75,p64
40919.57197034911,R,endogenous,0.75,p64
38880.82617227428,R,endogenous,0.75,p64
42881.860364321066,R,endogenous,0.75,p64
41142.07861694646,R,endogenous,0.75,p64
39156.31614077986,R,endogenous,0.75,p64
38862.959297637535,R,endogenous,0.75,p64
42068.2784038414,R,endogenous,0.75,p64
40269.704638362,R,endogenous,0.75,p64
38686.17749450797,R,endogenous,0.75,p64
39573.45069889781,R,endogenous,0.75,p64
41802.93165575612,R,endogenous,0.75,p64
40921.12466410473,R,endogenous,0.75,p64
40905.909648536544,R,endogenous,0.75,p64
41598.014575471985,R,endogenous,0.75,p64
37789.51133148623,R,endogenous,0.75,p64
39375.59180555909,R,endogenous,0.75,p64
40940.37853674201,R,endogenous,0.75,p64
41669.495732901785,R,endogenous,0.75,p64
41439.02101902765,R,endogenous,0.75,p64
39879.77621643597,R,endogenous,0.75,p64
39783.44686776762,R,endogenous,0.75,p64
40770.797323155806,R,endogenous,0.75,p64
40199.85104475962,R,endogenous,0.75,p64
40352.71248670935,R,endogenous,0.75,p64
42450.37865749744,R,endogenous,0.75,p64
40822.85427820733,R,endogenous,0.75,p64
42118.08071793673,R,endogenous,0.75,p64
42623.748405375736,R,endogenous,0.75,p64
42148.485671024144,R,endogenous,0.75,p64
42668.21298244131,R,endogenous,0.75,p64
42574.21047443278,R,endogenous,0.75,p64
39984.690865841716,R,endogenous,0.75,p64
40989.19296257287,R,endogenous,0.75,p64
42522.25226147956,R,endogenous,0.75,p64
41518.71533997586,R,endogenous,0.75,p64
39488.11604270681,R,endogenous,0.75,p64
40512.735909227406,R,endogenous,0.75,p64
41424.15022838057,R,endogenous,0.75,p64
40588.737924682864,R,endogenous,0.75,p64
39600.508881481386,R,endogenous,0.75,p64
41046.30046614439,R,endogenous,0.75,p64
40783.477041288534,R,endogenous,0.75,p64
38983.26405742976,R,endogenous,0.75,p64
41833.59240472545,R,endogenous,0.75,p64
38021.49152013363,R,endogenous,0.75,p64
39871.36807705965,R,endogenous,0.75,p64
39429.89026294502,R,endogenous,0.75,p64
